scrape_date,flight_date,route,carrier,advance_days,base_fare,taxes_and_fees,total_fare
2026-08-06,2026-09-05,DEL-BOM,SpiceJet,30,3804,684,4488
2026-08-06,2026-08-21,DEL-BOM,SpiceJet,15,5647,1016,6663
2026-08-06,2026-08-21,DEL-BOM,SpiceJet,15,5463,983,6446
2026-08-06,2026-08-21,DEL-BOM,SpiceJet,15,5816,1046,6862
2026-08-06,2026-08-21,DEL-BOM,SpiceJet,15,5470,984,6454
2026-08-06,2026-08-21,DEL-BOM,SpiceJet,15,5233,941,6174
2026-08-06,2026-08-13,DEL-BOM,SpiceJet,7,7443,1339,8782
2026-08-06,2026-08-13,DEL-BOM,SpiceJet,7,6794,1222,8016
2026-08-06,2026-08-13,DEL-BOM,SpiceJet,7,6925,1246,8171
2026-08-06,2026-08-13,DEL-BOM,SpiceJet,7,7437,1338,8775
2026-08-06,2026-08-13,DEL-BOM,SpiceJet,7,7085,1275,8360
2026-08-06,2026-08-07,DEL-BOM,SpiceJet,1,9994,1798,11792
2026-08-06,2026-08-07,DEL-BOM,SpiceJet,1,10608,1909,12517
2026-08-06,2026-08-07,DEL-BOM,SpiceJet,1,9199,1655,10854
2026-08-06,2026-08-07,DEL-BOM,SpiceJet,1,9568,1722,11290
2026-08-06,2026-08-07,DEL-BOM,SpiceJet,1,9127,1642,10769
2026-08-06,2026-09-20,DEL-BLR,IndiGo,45,6095,1097,7192
2026-08-06,2026-09-20,DEL-BLR,IndiGo,45,6182,1112,7294
2026-08-06,2026-09-20,DEL-BLR,IndiGo,45,5737,1032,6769
2026-08-06,2026-09-20,DEL-BLR,IndiGo,45,5358,964,6322
2026-08-06,2026-09-20,DEL-BLR,IndiGo,45,5062,911,5973
2026-08-06,2026-09-05,DEL-BLR,IndiGo,30,5778,1040,6818
2026-08-06,2026-09-05,DEL-BLR,IndiGo,30,6431,1157,7588
2026-08-06,2026-09-05,DEL-BLR,IndiGo,30,6844,1231,8075
2026-08-06,2026-09-05,DEL-BLR,IndiGo,30,5979,1076,7055
2026-08-06,2026-09-05,DEL-BLR,IndiGo,30,6886,1239,8125
2026-08-06,2026-08-21,DEL-BLR,IndiGo,15,8227,1480,9707
2026-08-06,2026-08-21,DEL-BLR,IndiGo,15,8239,1483,9722
2026-08-06,2026-08-21,DEL-BLR,IndiGo,15,7165,1289,8454
2026-08-06,2026-08-21,DEL-BLR,IndiGo,15,7254,1305,8559
2026-08-06,2026-08-21,DEL-BLR,IndiGo,15,8529,1535,10064
2026-08-06,2026-08-13,DEL-BLR,IndiGo,7,10478,1886,12364
2026-08-06,2026-08-13,DEL-BLR,IndiGo,7,10315,1856,12171
2026-08-06,2026-08-13,DEL-BLR,IndiGo,7,9789,1762,11551
2026-08-06,2026-08-13,DEL-BLR,IndiGo,7,10668,1920,12588
2026-08-06,2026-08-13,DEL-BLR,IndiGo,7,9673,1741,11414
2026-08-06,2026-08-07,DEL-BLR,IndiGo,1,15357,2764,18121
2026-08-06,2026-08-07,DEL-BLR,IndiGo,1,16397,2951,19348
2026-08-06,2026-08-07,DEL-BLR,IndiGo,1,16427,2956,19383
2026-08-06,2026-08-07,DEL-BLR,IndiGo,1,15829,2849,18678
2026-08-06,2026-08-07,DEL-BLR,IndiGo,1,14246,2564,16810
2026-08-06,2026-09-20,DEL-BLR,Air India,45,6593,1186,7779
2026-08-06,2026-09-20,DEL-BLR,Air India,45,6852,1233,8085
2026-08-06,2026-09-20,DEL-BLR,Air India,45,7236,1302,8538
2026-08-06,2026-09-20,DEL-BLR,Air India,45,6698,1205,7903
2026-08-06,2026-09-20,DEL-BLR,Air India,45,5891,1060,6951
2026-08-06,2026-09-05,DEL-BLR,Air India,30,6505,1170,7675
2026-08-06,2026-09-05,DEL-BLR,Air India,30,7847,1412,9259
2026-08-06,2026-09-05,DEL-BLR,Air India,30,6601,1188,7789
2026-08-06,2026-09-05,DEL-BLR,Air India,30,6631,1193,7824
2026-08-06,2026-09-05,DEL-BLR,Air India,30,7998,1439,9437
2026-08-06,2026-08-21,DEL-BLR,Air India,15,8360,1504,9864
2026-08-06,2026-08-21,DEL-BLR,Air India,15,8926,1606,10532
2026-08-06,2026-08-21,DEL-BLR,Air India,15,8698,1565,10263
2026-08-06,2026-08-21,DEL-BLR,Air India,15,7888,1419,9307
2026-08-06,2026-08-21,DEL-BLR,Air India,15,8890,1600,10490
2026-08-06,2026-08-13,DEL-BLR,Air India,7,12180,2192,14372
2026-08-06,2026-08-13,DEL-BLR,Air India,7,12536,2256,14792
2026-08-06,2026-08-13,DEL-BLR,Air India,7,11163,2009,13172
2026-08-06,2026-08-13,DEL-BLR,Air India,7,12543,2257,14800
2026-08-06,2026-08-13,DEL-BLR,Air India,7,13007,2341,15348
2026-08-06,2026-08-07,DEL-BLR,Air India,1,16668,3000,19668
2026-08-06,2026-08-07,DEL-BLR,Air India,1,16437,2958,19395
2026-08-06,2026-08-07,DEL-BLR,Air India,1,15660,2818,18478
2026-08-06,2026-08-07,DEL-BLR,Air India,1,15438,2778,18216
2026-08-06,2026-08-07,DEL-BLR,Air India,1,17623,3172,20795
2026-08-06,2026-09-20,DEL-BLR,Akasa,45,5566,1001,6567
2026-08-06,2026-09-20,DEL-BLR,Akasa,45,4751,855,5606
2026-08-06,2026-09-20,DEL-BLR,Akasa,45,5705,1026,6731
2026-08-06,2026-09-20,DEL-BLR,Akasa,45,4737,852,5589
2026-08-06,2026-09-20,DEL-BLR,Akasa,45,4789,862,5651
2026-08-06,2026-09-05,DEL-BLR,Akasa,30,5306,955,6261
2026-08-06,2026-09-05,DEL-BLR,Akasa,30,5515,992,6507
2026-08-06,2026-09-05,DEL-BLR,Akasa,30,5866,1055,6921
2026-08-06,2026-09-05,DEL-BLR,Akasa,30,5392,970,6362
2026-08-06,2026-09-05,DEL-BLR,Akasa,30,5329,959,6288
2026-08-06,2026-08-21,DEL-BLR,Akasa,15,7688,1383,9071
2026-08-06,2026-08-21,DEL-BLR,Akasa,15,7941,1429,9370
2026-08-06,2026-08-21,DEL-BLR,Akasa,15,7041,1267,8308
2026-08-06,2026-08-21,DEL-BLR,Akasa,15,7931,1427,9358
2026-08-06,2026-08-21,DEL-BLR,Akasa,15,6837,1230,8067
2026-08-06,2026-08-13,DEL-BLR,Akasa,7,9733,1751,11484
2026-08-06,2026-08-13,DEL-BLR,Akasa,7,9991,1798,11789
2026-08-06,2026-08-13,DEL-BLR,Akasa,7,10812,1946,12758
2026-08-06,2026-08-13,DEL-BLR,Akasa,7,8938,1608,10546
2026-08-06,2026-08-13,DEL-BLR,Akasa,7,8700,1566,10266
2026-08-06,2026-08-07,DEL-BLR,Akasa,1,15450,2781,18231
2026-08-06,2026-08-07,DEL-BLR,Akasa,1,15787,2841,18628
2026-08-06,2026-08-07,DEL-BLR,Akasa,1,13062,2351,15413
2026-08-06,2026-08-07,DEL-BLR,Akasa,1,13893,2500,16393
2026-08-06,2026-08-07,DEL-BLR,Akasa,1,15800,2844,18644
2026-08-06,2026-09-20,DEL-BLR,SpiceJet,45,4534,816,5350
2026-08-06,2026-09-20,DEL-BLR,SpiceJet,45,4877,877,5754
2026-08-06,2026-09-20,DEL-BLR,SpiceJet,45,4817,867,5684
2026-08-06,2026-09-20,DEL-BLR,SpiceJet,45,4542,817,5359
2026-08-06,2026-09-20,DEL-BLR,SpiceJet,45,4888,879,5767
2026-08-06,2026-09-05,DEL-BLR,SpiceJet,30,6209,1117,7326
2026-08-06,2026-09-05,DEL-BLR,SpiceJet,30,5215,938,6153
2026-08-06,2026-09-05,DEL-BLR,SpiceJet,30,5020,903,5923
2026-08-06,2026-09-05,DEL-BLR,SpiceJet,30,5404,972,6376
2026-08-06,2026-09-05,DEL-BLR,SpiceJet,30,5801,1044,6845
2026-08-06,2026-08-21,DEL-BLR,SpiceJet,15,6692,1204,7896
2026-08-06,2026-08-21,DEL-BLR,SpiceJet,15,6747,1214,7961
2026-08-06,2026-08-21,DEL-BLR,SpiceJet,15,6442,1159,7601
2026-08-06,2026-08-21,DEL-BLR,SpiceJet,15,6792,1222,8014
2026-08-06,2026-08-21,DEL-BLR,SpiceJet,15,6258,1126,7384
2026-08-06,2026-08-13,DEL-BLR,SpiceJet,7,8589,1546,10135
2026-08-06,2026-08-13,DEL-BLR,SpiceJet,7,9429,1697,11126
2026-08-06,2026-08-13,DEL-BLR,SpiceJet,7,9494,1708,11202
2026-08-06,2026-08-13,DEL-BLR,SpiceJet,7,9889,1780,11669
2026-08-06,2026-08-13,DEL-BLR,SpiceJet,7,9155,1647,10802
2026-08-06,2026-08-07,DEL-BLR,SpiceJet,1,12982,2336,15318
2026-08-06,2026-08-07,DEL-BLR,SpiceJet,1,14304,2574,16878
2026-08-06,2026-08-07,DEL-BLR,SpiceJet,1,13703,2466,16169
2026-08-06,2026-08-07,DEL-BLR,SpiceJet,1,13914,2504,16418
2026-08-06,2026-08-07,DEL-BLR,SpiceJet,1,11824,2128,13952
2026-08-06,2026-09-20,BOM-BLR,IndiGo,45,3316,596,3912
2026-08-06,2026-09-20,BOM-BLR,IndiGo,45,3694,664,4358
2026-08-06,2026-09-20,BOM-BLR,IndiGo,45,3362,605,3967
2026-08-06,2026-09-20,BOM-BLR,IndiGo,45,3744,673,4417
2026-08-06,2026-09-20,BOM-BLR,IndiGo,45,3327,598,3925
2026-08-06,2026-09-05,BOM-BLR,IndiGo,30,4333,779,5112
2026-08-06,2026-09-05,BOM-BLR,IndiGo,30,3599,647,4246
2026-08-06,2026-09-05,BOM-BLR,IndiGo,30,3504,630,4134
2026-08-06,2026-09-05,BOM-BLR,IndiGo,30,4377,787,5164
2026-08-06,2026-09-05,BOM-BLR,IndiGo,30,3752,675,4427
2026-08-06,2026-08-21,BOM-BLR,IndiGo,15,4915,884,5799
2026-08-06,2026-08-21,BOM-BLR,IndiGo,15,4839,871,5710
2026-08-06,2026-08-21,BOM-BLR,IndiGo,15,4757,856,5613
2026-08-06,2026-08-21,BOM-BLR,IndiGo,15,4388,789,5177
2026-08-06,2026-08-21,BOM-BLR,IndiGo,15,5304,954,6258
2026-08-06,2026-08-13,BOM-BLR,IndiGo,7,6828,1229,8057
2026-08-06,2026-08-13,BOM-BLR,IndiGo,7,6184,1113,7297
2026-08-06,2026-08-13,BOM-BLR,IndiGo,7,6530,1175,7705
2026-08-06,2026-08-13,BOM-BLR,IndiGo,7,5993,1078,7071
2026-08-06,2026-08-13,BOM-BLR,IndiGo,7,6126,1102,7228
2026-08-06,2026-08-07,BOM-BLR,IndiGo,1,9259,1666,10925
2026-08-06,2026-08-07,BOM-BLR,IndiGo,1,8451,1521,9972
2026-08-06,2026-08-07,BOM-BLR,IndiGo,1,9344,1681,11025
2026-08-06,2026-08-07,BOM-BLR,IndiGo,1,8614,1550,10164
2026-08-06,2026-08-07,BOM-BLR,IndiGo,1,8884,1599,10483
2026-08-06,2026-09-20,BOM-BLR,Air India,45,4336,780,5116
2026-08-06,2026-09-20,BOM-BLR,Air India,45,4236,762,4998
2026-08-06,2026-09-20,BOM-BLR,Air India,45,4543,817,5360
2026-08-06,2026-09-20,BOM-BLR,Air India,45,4527,814,5341
2026-08-06,2026-09-20,BOM-BLR,Air India,45,4227,760,4987
2026-08-06,2026-09-05,BOM-BLR,Air India,30,4431,797,5228
2026-08-06,2026-09-05,BOM-BLR,Air India,30,4862,875,5737
2026-08-06,2026-09-05,BOM-BLR,Air India,30,4000,720,4720
2026-08-06,2026-09-05,BOM-BLR,Air India,30,4988,897,5885
2026-08-06,2026-09-05,BOM-BLR,Air India,30,4185,753,4938
2026-08-06,2026-08-21,BOM-BLR,Air India,15,6093,1096,7189
2026-08-06,2026-08-21,BOM-BLR,Air India,15,5705,1026,6731
2026-08-06,2026-08-21,BOM-BLR,Air India,15,5327,958,6285
2026-08-06,2026-08-21,BOM-BLR,Air India,15,5719,1029,6748
2026-08-06,2026-08-21,BOM-BLR,Air India,15,5153,927,6080
2026-08-06,2026-08-13,BOM-BLR,Air India,7,6741,1213,7954
2026-08-06,2026-08-13,BOM-BLR,Air India,7,7570,1362,8932
2026-08-06,2026-08-13,BOM-BLR,Air India,7,8326,1498,9824
2026-08-06,2026-08-13,BOM-BLR,Air India,7,7141,1285,8426
2026-08-06,2026-08-13,BOM-BLR,Air India,7,6902,1242,8144
2026-08-06,2026-08-07,BOM-BLR,Air India,1,11389,2050,13439
2026-08-06,2026-08-07,BOM-BLR,Air India,1,12096,2177,14273
2026-08-06,2026-08-07,BOM-BLR,Air India,1,10159,1828,11987
2026-08-06,2026-08-07,BOM-BLR,Air India,1,9965,1793,11758
2026-08-06,2026-08-07,BOM-BLR,Air India,1,11618,2091,13709
2026-08-06,2026-09-20,BOM-BLR,Akasa,45,3343,601,3944
2026-08-06,2026-09-20,BOM-BLR,Akasa,45,3211,577,3788
2026-08-06,2026-09-20,BOM-BLR,Akasa,45,3319,597,3916
2026-08-06,2026-09-20,BOM-BLR,Akasa,45,3669,660,4329
2026-08-06,2026-09-20,BOM-BLR,Akasa,45,3562,641,4203
2026-08-06,2026-09-05,BOM-BLR,Akasa,30,3900,702,4602
2026-08-06,2026-09-05,BOM-BLR,Akasa,30,3865,695,4560
2026-08-06,2026-09-05,BOM-BLR,Akasa,30,4057,730,4787
2026-08-06,2026-09-05,BOM-BLR,Akasa,30,4127,742,4869
2026-08-06,2026-09-05,BOM-BLR,Akasa,30,3715,668,4383
2026-08-06,2026-08-21,BOM-BLR,Akasa,15,4078,734,4812
2026-08-06,2026-08-21,BOM-BLR,Akasa,15,4917,885,5802
2026-08-06,2026-08-21,BOM-BLR,Akasa,15,4616,830,5446
2026-08-06,2026-08-21,BOM-BLR,Akasa,15,4249,764,5013
2026-08-06,2026-08-21,BOM-BLR,Akasa,15,4968,894,5862
2026-08-06,2026-08-13,BOM-BLR,Akasa,7,5963,1073,7036
2026-08-06,2026-08-13,BOM-BLR,Akasa,7,6764,1217,7981
2026-08-06,2026-08-13,BOM-BLR,Akasa,7,5850,1053,6903
2026-08-06,2026-08-13,BOM-BLR,Akasa,7,6321,1137,7458
2026-08-06,2026-08-13,BOM-BLR,Akasa,7,6627,1192,7819
2026-08-06,2026-08-07,BOM-BLR,Akasa,1,9888,1779,11667
2026-08-06,2026-08-07,BOM-BLR,Akasa,1,8702,1566,10268
2026-08-06,2026-08-07,BOM-BLR,Akasa,1,8383,1508,9891
2026-08-06,2026-08-07,BOM-BLR,Akasa,1,8872,1596,10468
2026-08-06,2026-08-07,BOM-BLR,Akasa,1,8067,1452,9519
2026-08-06,2026-09-20,BOM-BLR,SpiceJet,45,3497,629,4126
2026-08-06,2026-09-20,BOM-BLR,SpiceJet,45,3257,586,3843
2026-08-06,2026-09-20,BOM-BLR,SpiceJet,45,3307,595,3902
2026-08-06,2026-09-20,BOM-BLR,SpiceJet,45,3347,602,3949
2026-08-06,2026-09-20,BOM-BLR,SpiceJet,45,2968,534,3502
2026-08-06,2026-09-05,BOM-BLR,SpiceJet,30,3230,581,3811
2026-08-06,2026-09-05,BOM-BLR,SpiceJet,30,3830,689,4519
2026-08-06,2026-09-05,BOM-BLR,SpiceJet,30,3549,638,4187
2026-08-06,2026-09-05,BOM-BLR,SpiceJet,30,3540,637,4177
2026-08-06,2026-09-05,BOM-BLR,SpiceJet,30,3753,675,4428
2026-08-06,2026-08-21,BOM-BLR,SpiceJet,15,4684,843,5527
2026-08-06,2026-08-21,BOM-BLR,SpiceJet,15,3959,712,4671
2026-08-06,2026-08-21,BOM-BLR,SpiceJet,15,4353,783,5136
2026-08-06,2026-08-21,BOM-BLR,SpiceJet,15,4301,774,5075
2026-08-06,2026-08-21,BOM-BLR,SpiceJet,15,4409,793,5202
2026-08-06,2026-08-13,BOM-BLR,SpiceJet,7,6093,1096,7189
2026-08-06,2026-08-13,BOM-BLR,SpiceJet,7,5234,942,6176
2026-08-06,2026-08-13,BOM-BLR,SpiceJet,7,5149,926,6075
2026-08-06,2026-08-13,BOM-BLR,SpiceJet,7,6402,1152,7554
2026-08-06,2026-08-13,BOM-BLR,SpiceJet,7,6363,1145,7508
2026-08-06,2026-08-07,BOM-BLR,SpiceJet,1,9006,1621,10627
2026-08-06,2026-08-07,BOM-BLR,SpiceJet,1,8486,1527,10013
2026-08-06,2026-08-07,BOM-BLR,SpiceJet,1,9283,1670,10953
2026-08-06,2026-08-07,BOM-BLR,SpiceJet,1,7793,1402,9195
2026-08-06,2026-08-07,BOM-BLR,SpiceJet,1,8816,1586,10402
2026-08-06,2026-09-20,DEL-CCU,IndiGo,45,4583,824,5407
2026-08-06,2026-09-20,DEL-CCU,IndiGo,45,4860,874,5734
2026-08-06,2026-09-20,DEL-CCU,IndiGo,45,4789,862,5651
2026-08-06,2026-09-20,DEL-CCU,IndiGo,45,4851,873,5724
2026-08-06,2026-09-20,DEL-CCU,IndiGo,45,5393,970,6363
2026-08-06,2026-09-05,DEL-CCU,IndiGo,30,5129,923,6052
2026-08-06,2026-09-05,DEL-CCU,IndiGo,30,5482,986,6468
2026-08-06,2026-09-05,DEL-CCU,IndiGo,30,5834,1050,6884
2026-08-06,2026-09-05,DEL-CCU,IndiGo,30,5488,987,6475
2026-08-06,2026-09-05,DEL-CCU,IndiGo,30,5470,984,6454
2026-08-06,2026-08-21,DEL-CCU,IndiGo,15,6801,1224,8025
2026-08-06,2026-08-21,DEL-CCU,IndiGo,15,7356,1324,8680
2026-08-06,2026-08-21,DEL-CCU,IndiGo,15,6176,1111,7287
2026-08-06,2026-08-21,DEL-CCU,IndiGo,15,6986,1257,8243
2026-08-06,2026-08-21,DEL-CCU,IndiGo,15,7045,1268,8313
2026-08-06,2026-08-13,DEL-CCU,IndiGo,7,9331,1679,11010
2026-08-06,2026-08-13,DEL-CCU,IndiGo,7,8512,1532,10044
2026-08-06,2026-08-13,DEL-CCU,IndiGo,7,8079,1454,9533
2026-08-06,2026-08-13,DEL-CCU,IndiGo,7,8139,1465,9604
2026-08-06,2026-08-13,DEL-CCU,IndiGo,7,9653,1737,11390
2026-08-06,2026-08-07,DEL-CCU,IndiGo,1,11811,2125,13936
2026-08-06,2026-08-07,DEL-CCU,IndiGo,1,13021,2343,15364
2026-08-06,2026-08-07,DEL-CCU,IndiGo,1,11624,2092,13716
2026-08-06,2026-08-07,DEL-CCU,IndiGo,1,11734,2112,13846
2026-08-06,2026-08-07,DEL-CCU,IndiGo,1,12406,2233,14639
2026-08-06,2026-09-20,DEL-CCU,Air India,45,5236,942,6178
2026-08-06,2026-09-20,DEL-CCU,Air India,45,5166,929,6095
2026-08-06,2026-09-20,DEL-CCU,Air India,45,5826,1048,6874
2026-08-06,2026-09-20,DEL-CCU,Air India,45,5546,998,6544
2026-08-06,2026-09-20,DEL-CCU,Air India,45,6129,1103,7232
2026-08-06,2026-09-05,DEL-CCU,Air India,30,5522,993,6515
2026-08-06,2026-09-05,DEL-CCU,Air India,30,6277,1129,7406
2026-08-06,2026-09-05,DEL-CCU,Air India,30,5692,1024,6716
2026-08-06,2026-09-05,DEL-CCU,Air India,30,6726,1210,7936
2026-08-06,2026-09-05,DEL-CCU,Air India,30,6912,1244,8156
2026-08-06,2026-08-21,DEL-CCU,Air India,15,7504,1350,8854
2026-08-06,2026-08-21,DEL-CCU,Air India,15,7022,1263,8285
2026-08-06,2026-08-21,DEL-CCU,Air India,15,8156,1468,9624
2026-08-06,2026-08-21,DEL-CCU,Air India,15,8232,1481,9713
2026-08-06,2026-08-21,DEL-CCU,Air India,15,7515,1352,8867
2026-08-06,2026-08-13,DEL-CCU,Air India,7,9156,1648,10804
2026-08-06,2026-08-13,DEL-CCU,Air India,7,10132,1823,11955
2026-08-06,2026-08-13,DEL-CCU,Air India,7,10379,1868,12247
2026-08-06,2026-08-13,DEL-CCU,Air India,7,9816,1766,11582
2026-08-06,2026-08-13,DEL-CCU,Air India,7,10286,1851,12137
2026-08-06,2026-08-07,DEL-CCU,Air India,1,16023,2884,18907
2026-08-06,2026-08-07,DEL-CCU,Air India,1,15082,2714,17796
2026-08-06,2026-08-07,DEL-CCU,Air India,1,15252,2745,17997
2026-08-06,2026-08-07,DEL-CCU,Air India,1,15251,2745,17996
2026-08-06,2026-08-07,DEL-CCU,Air India,1,13964,2513,16477
2026-08-06,2026-09-20,DEL-CCU,Akasa,45,4884,879,5763
2026-08-06,2026-09-20,DEL-CCU,Akasa,45,4326,778,5104
2026-08-06,2026-09-20,DEL-CCU,Akasa,45,4440,799,5239
2026-08-06,2026-09-20,DEL-CCU,Akasa,45,4586,825,5411
2026-08-06,2026-09-20,DEL-CCU,Akasa,45,4336,780,5116
2026-08-06,2026-09-05,DEL-CCU,Akasa,30,4671,840,5511
2026-08-06,2026-09-05,DEL-CCU,Akasa,30,4544,817,5361
2026-08-06,2026-09-05,DEL-CCU,Akasa,30,5601,1008,6609
2026-08-06,2026-09-05,DEL-CCU,Akasa,30,5323,958,6281
2026-08-06,2026-09-05,DEL-CCU,Akasa,30,5592,1006,6598
2026-08-06,2026-08-21,DEL-CCU,Akasa,15,6042,1087,7129
2026-08-06,2026-08-21,DEL-CCU,Akasa,15,6897,1241,8138
2026-08-06,2026-08-21,DEL-CCU,Akasa,15,6149,1106,7255
2026-08-06,2026-08-21,DEL-CCU,Akasa,15,6623,1192,7815
2026-08-06,2026-08-21,DEL-CCU,Akasa,15,5981,1076,7057
2026-08-06,2026-08-13,DEL-CCU,Akasa,7,8659,1558,10217
2026-08-06,2026-08-13,DEL-CCU,Akasa,7,8556,1540,10096
2026-08-06,2026-08-13,DEL-CCU,Akasa,7,7885,1419,9304
2026-08-06,2026-08-13,DEL-CCU,Akasa,7,7711,1387,9098
2026-08-06,2026-08-13,DEL-CCU,Akasa,7,8667,1560,10227
2026-08-06,2026-08-07,DEL-CCU,Akasa,1,12935,2328,15263
2026-08-06,2026-08-07,DEL-CCU,Akasa,1,13012,2342,15354
2026-08-06,2026-08-07,DEL-CCU,Akasa,1,13857,2494,16351
2026-08-06,2026-08-07,DEL-CCU,Akasa,1,12897,2321,15218
2026-08-06,2026-08-07,DEL-CCU,Akasa,1,12194,2194,14388
2026-08-06,2026-09-20,DEL-CCU,SpiceJet,45,4582,824,5406
2026-08-06,2026-09-20,DEL-CCU,SpiceJet,45,4709,847,5556
2026-08-06,2026-09-20,DEL-CCU,SpiceJet,45,4507,811,5318
2026-08-06,2026-09-20,DEL-CCU,SpiceJet,45,4283,770,5053
2026-08-06,2026-09-20,DEL-CCU,SpiceJet,45,4842,871,5713
2026-08-06,2026-09-05,DEL-CCU,SpiceJet,30,5127,922,6049
2026-08-06,2026-09-05,DEL-CCU,SpiceJet,30,4733,851,5584
2026-08-06,2026-09-05,DEL-CCU,SpiceJet,30,4404,792,5196
2026-08-06,2026-09-05,DEL-CCU,SpiceJet,30,4594,826,5420
2026-08-06,2026-09-05,DEL-CCU,SpiceJet,30,5199,935,6134
2026-08-06,2026-08-21,DEL-CCU,SpiceJet,15,5919,1065,6984
2026-08-06,2026-08-21,DEL-CCU,SpiceJet,15,6418,1155,7573
2026-08-06,2026-08-21,DEL-CCU,SpiceJet,15,6690,1204,7894
2026-08-06,2026-08-21,DEL-CCU,SpiceJet,15,5269,948,6217
2026-08-06,2026-08-21,DEL-CCU,SpiceJet,15,6083,1094,7177
2026-08-06,2026-08-13,DEL-CCU,SpiceJet,7,8558,1540,10098
2026-08-06,2026-08-13,DEL-CCU,SpiceJet,7,8774,1579,10353
2026-08-06,2026-08-13,DEL-CCU,SpiceJet,7,8744,1573,10317
2026-08-06,2026-08-13,DEL-CCU,SpiceJet,7,8407,1513,9920
2026-08-06,2026-08-13,DEL-CCU,SpiceJet,7,7052,1269,8321
2026-08-06,2026-08-07,DEL-CCU,SpiceJet,1,11442,2059,13501
2026-08-06,2026-08-07,DEL-CCU,SpiceJet,1,11359,2044,13403
2026-08-06,2026-08-07,DEL-CCU,SpiceJet,1,12603,2268,14871
2026-08-06,2026-08-07,DEL-CCU,SpiceJet,1,12912,2324,15236
2026-08-06,2026-08-07,DEL-CCU,SpiceJet,1,10899,1961,12860
2026-08-06,2026-09-20,BLR-HYD,IndiGo,45,3122,561,3683
2026-08-06,2026-09-20,BLR-HYD,IndiGo,45,3029,545,3574
2026-08-06,2026-09-20,BLR-HYD,IndiGo,45,2898,521,3419
2026-08-06,2026-09-20,BLR-HYD,IndiGo,45,2683,482,3165
2026-08-06,2026-09-20,BLR-HYD,IndiGo,45,3132,563,3695
2026-08-06,2026-09-05,BLR-HYD,IndiGo,30,3411,613,4024
2026-08-06,2026-09-05,BLR-HYD,IndiGo,30,3333,599,3932
2026-08-06,2026-09-05,BLR-HYD,IndiGo,30,3138,564,3702
2026-08-06,2026-09-05,BLR-HYD,IndiGo,30,3089,556,3645
2026-08-06,2026-09-05,BLR-HYD,IndiGo,30,2862,515,3377
2026-08-06,2026-08-21,BLR-HYD,IndiGo,15,3837,690,4527
2026-08-06,2026-08-21,BLR-HYD,IndiGo,15,4019,723,4742
2026-08-06,2026-08-21,BLR-HYD,IndiGo,15,4209,757,4966
2026-08-06,2026-08-21,BLR-HYD,IndiGo,15,3838,690,4528
2026-08-06,2026-08-21,BLR-HYD,IndiGo,15,3772,678,4450
2026-08-06,2026-08-13,BLR-HYD,IndiGo,7,5226,940,6166
2026-08-06,2026-08-13,BLR-HYD,IndiGo,7,5011,901,5912
2026-08-06,2026-08-13,BLR-HYD,IndiGo,7,5064,911,5975
2026-08-06,2026-08-13,BLR-HYD,IndiGo,7,4563,821,5384
2026-08-06,2026-08-13,BLR-HYD,IndiGo,7,4603,828,5431
2026-08-06,2026-08-07,BLR-HYD,IndiGo,1,7611,1369,8980
2026-08-06,2026-08-07,BLR-HYD,IndiGo,1,7287,1311,8598
2026-08-06,2026-08-07,BLR-HYD,IndiGo,1,7815,1406,9221
2026-08-06,2026-08-07,BLR-HYD,IndiGo,1,8497,1529,10026
2026-08-06,2026-08-07,BLR-HYD,IndiGo,1,7094,1276,8370
2026-08-06,2026-09-20,BLR-HYD,Air India,45,3070,552,3622
2026-08-06,2026-09-20,BLR-HYD,Air India,45,3310,595,3905
2026-08-06,2026-09-20,BLR-HYD,Air India,45,2944,529,3473
2026-08-06,2026-09-20,BLR-HYD,Air India,45,3123,562,3685
2026-08-06,2026-09-20,BLR-HYD,Air India,45,2998,539,3537
2026-08-06,2026-09-05,BLR-HYD,Air India,30,3357,604,3961
2026-08-06,2026-09-05,BLR-HYD,Air India,30,3707,667,4374
2026-08-06,2026-09-05,BLR-HYD,Air India,30,3341,601,3942
2026-08-06,2026-09-05,BLR-HYD,Air India,30,4051,729,4780
2026-08-06,2026-09-05,BLR-HYD,Air India,30,3322,597,3919
2026-08-06,2026-08-21,BLR-HYD,Air India,15,4609,829,5438
2026-08-06,2026-08-21,BLR-HYD,Air India,15,4892,880,5772
2026-08-06,2026-08-21,BLR-HYD,Air India,15,4172,750,4922
2026-08-06,2026-08-21,BLR-HYD,Air India,15,4467,804,5271
2026-08-06,2026-08-21,BLR-HYD,Air India,15,4768,858,5626
2026-08-06,2026-08-13,BLR-HYD,Air India,7,6367,1146,7513
2026-08-06,2026-08-13,BLR-HYD,Air India,7,6442,1159,7601
2026-08-06,2026-08-13,BLR-HYD,Air India,7,6475,1165,7640
2026-08-06,2026-08-13,BLR-HYD,Air India,7,6398,1151,7549
2026-08-06,2026-08-13,BLR-HYD,Air India,7,5949,1070,7019
2026-08-06,2026-08-07,BLR-HYD,Air India,1,8504,1530,10034
2026-08-06,2026-08-07,BLR-HYD,Air India,1,8343,1501,9844
2026-08-06,2026-08-07,BLR-HYD,Air India,1,9502,1710,11212
2026-08-06,2026-08-07,BLR-HYD,Air India,1,7919,1425,9344
2026-08-06,2026-08-07,BLR-HYD,Air India,1,7833,1409,9242
